module_name,current_version,newest_version,links,notes,tag
FluentMigrator.Runner.Redshift.dll,,,,,0
Microsoft.AspNetCore.ResponseCaching.Abstractions.dll,,,,,0
System.IO.FileSystem.Primitives.dll,,,https://api.nuget.org/v3-flatcontainer/system.io.filesystem.primitives/index.json,,1
System.Diagnostics.Tracing.dll,,,https://api.nuget.org/v3-flatcontainer/system.diagnostics.tracing/index.json,,2
Microsoft.AspNetCore.HostFiltering.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.primitives/index.json,,2
Microsoft.Extensions.Primitives.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.primitives/index.json,,2
System.Security.Cryptography.X509Certificates.dll,,,https://api.nuget.org/v3-flatcontainer/system.security.cryptography.x509certificates/index.json,,2
System.Text.Encodings.Web.dll,,,https://api.nuget.org/v3-flatcontainer/system.text.encodings.web/index.json,,2
Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll,,,,,2
System.ObjectModel.dll,,,,,2
System.Windows.dll,,,,,2
Microsoft.AspNetCore.Mvc.Abstractions.dll,,,,,2
System.ComponentModel.EventBasedAsync.dll,,,,,2
System.Threading.ThreadPool.dll,,,,,2
System.Threading.Overlapped.dll,,,,,2
System.Diagnostics.StackTrace.dll,,,https://api.nuget.org/v3-flatcontainer/system.diagnostics.stacktrace/index.json,,2
System.Net.WebSockets.dll,,,https://api.nuget.org/v3-flatcontainer/system.net.websockets/index.json,,2
System.Reflection.Emit.dll,,,,,2
System.Resources.Reader.dll,,,,,2
System.Net.Requests.dll,,,https://api.nuget.org/v3-flatcontainer/system.net.requests/index.json,,2
Microsoft.AspNetCore.Rewrite.dll,,,,,2
Microsoft.Extensions.Logging.Debug.dll,,,,,2
System.Xml.Linq.dll,,,,,2
System.Threading.Tasks.Dataflow.dll,,,,,2
Microsoft.AspNetCore.Http.Connections.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.http.connections.client/index.json,,2
Microsoft.AspNetCore.Localization.Routing.dll,,,,,2
System.Security.Cryptography.OpenSsl.dll,,,,,2
System.Net.NetworkInformation.dll,,,,,2
Microsoft.Extensions.Configuration.Binder.dll,,,,,2
System.Formats.Asn1.dll,,,,,2
System.Console.dll,,,,,2
System.Reflection.Primitives.dll,,,,,2
Microsoft.AspNetCore.ResponseCompression.dll,,,,,2
Microsoft.AspNetCore.Mvc.RazorPages.dll,,,,,2
System.Runtime.Serialization.Json.dll,,,,,2
System.ComponentModel.dll,,,,,2
Microsoft.Win32.Primitives.dll,,,,,2
System.Runtime.Serialization.Formatters.dll,,,,,2
Microsoft.AspNetCore.DataProtection.dll,,,,,2
Microsoft.AspNetCore.Components.dll,,,,,2
System.IO.IsolatedStorage.dll,,,,,2
Microsoft.AspNetCore.Routing.Abstractions.dll,,,,,2
Microsoft.AspNetCore.Antiforgery.dll,,,,,2
System.Net.NameResolution.dll,,,https://api.nuget.org/v3-flatcontainer/system.net.nameresolution/index.json,,2
Microsoft.AspNetCore.Components.Forms.dll,,,,,2
System.Net.Primitives.dll,,,,,2
Microsoft.Extensions.Localization.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.localization/index.json,,2
Microsoft.AspNetCore.Session.dll,,,,,2
System.IO.UnmanagedMemoryStream.dll,,,https://api.nuget.org/v3-flatcontainer/system.io.unmanagedmemorystream/index.json,,2
Microsoft.Extensions.Configuration.KeyPerFile.dll,,,,,2
Microsoft.Extensions.Options.dll,,,,,2
Microsoft.AspNetCore.Metadata.dll,,,,,2
System.Runtime.InteropServices.dll,,,,,2
Microsoft.AspNetCore.Cryptography.KeyDerivation.dll,,,,,2
System.Configuration.dll,,,,,2
Microsoft.AspNetCore.Connections.Abstractions.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.connections.abstractions/index.json,,2
System.Net.WebProxy.dll,,,,,0
System.Xml.Serialization.dll,,,,,0
System.Xml.ReaderWriter.dll,,,,,0
Microsoft.Extensions.FileProviders.Abstractions.dll,,,,,0
System.Runtime.CompilerServices.Unsafe.dll,,,,,0
System.Core.dll,,,,,0
System.Linq.Expressions.dll,,,,,0
System.Linq.dll,,,,,0
Microsoft.AspNetCore.CookiePolicy.dll,,,,,0
Microsoft.AspNetCore.HttpsPolicy.dll,,,,,0
Microsoft.AspNetCore.Http.dll,,,,,0
System.Diagnostics.Process.dll,,,,,0
Microsoft.Net.Http.Headers.dll,,,,,0
System.Diagnostics.Debug.dll,,,,,0
Microsoft.Extensions.Options.ConfigurationExtensions.dll,,,,,0
System.Threading.Tasks.Extensions.dll,,,,,0
Microsoft.AspNetCore.Authorization.Policy.dll,,,,,0
System.Numerics.dll,,,,,0
System.IO.Pipelines.dll,,,,,0
Microsoft.AspNetCore.Http.Abstractions.dll,,,,,0
Microsoft.AspNetCore.HttpLogging.dll,,,,,0
Microsoft.AspNetCore.Mvc.DataAnnotations.dll,,,,,0
System.IO.FileSystem.DriveInfo.dll,,,,,0
System.Net.Mail.dll,,,,,0
Microsoft.AspNetCore.ResponseCaching.dll,,,,,0
System.Reflection.TypeExtensions.dll,,,,,0
Microsoft.AspNetCore.Components.Web.dll,,,,,0
System.Collections.dll,,,,,0
System.Resources.Writer.dll,,,,,0
Microsoft.AspNetCore.Authorization.dll,,,,,0
System.Numerics.Vectors.dll,,,,,0
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
Microsoft.Extensions.Configuration.Abstractions.dll,,,,,0
Microsoft.CSharp.dll,,,,,0
System.Runtime.Serialization.Xml.dll,,,,,0
Microsoft.AspNetCore.StaticFiles.dll,,,,,0
Microsoft.Extensions.Features.dll,,,,,0
Microsoft.Extensions.Logging.dll,,,,,0
System.ValueTuple.dll,,,,,0
System.Security.Principal.Windows.dll,,,,,0
Microsoft.Extensions.Logging.Abstractions.dll,,,,,0
Microsoft.AspNetCore.Diagnostics.HealthChecks.dll,,,,,0
Microsoft.Extensions.Hosting.Abstractions.dll,,,,,0
System.Net.ServicePoint.dll,,,,,0
System.Drawing.Primitives.dll,,,,,0
System.Resources.ResourceManager.dll,,,,,0
System.ServiceModel.Web.dll,,,,,0
Microsoft.Extensions.ObjectPool.dll,,,,,0
System.Security.dll,,,,,0
System.Security.Principal.dll,,,,,0
System.Net.Http.Json.dll,,,,,0
Microsoft.Extensions.WebEncoders.dll,,,,,0
Microsoft.AspNetCore.Mvc.Formatters.Xml.dll,,,,,0
System.Net.HttpListener.dll,,,,,0
Microsoft.Extensions.FileSystemGlobbing.dll,,,,,0
Microsoft.Extensions.Caching.Abstractions.dll,,,,,0
System.Xml.XPath.XDocument.dll,,,,,0
System.dll,,,,,0
Microsoft.AspNetCore.Authentication.Core.dll,,,,,0
System.Diagnostics.TraceSource.dll,,,,,0
Microsoft.Extensions.FileProviders.Physical.dll,,,,,0
System.Runtime.CompilerServices.VisualC.dll,,,,,0
Microsoft.Extensions.Configuration.FileExtensions.dll,,,,,0
Microsoft.Extensions.FileProviders.Embedded.dll,,,,,0
Microsoft.AspNetCore.Authentication.Cookies.dll,,,,,0
Microsoft.AspNetCore.HttpOverrides.dll,,,,,0
Microsoft.Extensions.DependencyInjection.Abstractions.dll,,,,,0
Microsoft.AspNetCore.Identity.dll,,,,,0
System.Runtime.Loader.dll,,,,,0
System.Reflection.DispatchProxy.dll,,,,,0
Microsoft.Extensions.Logging.TraceSource.dll,,,,,0
Microsoft.Extensions.Configuration.Ini.dll,,,,,0
System.Xml.XmlDocument.dll,,,,,0
Microsoft.AspNetCore.Authentication.OAuth.dll,,,,,0
Microsoft.AspNetCore.Hosting.Server.Abstractions.dll,,,,,0
System.Diagnostics.Contracts.dll,,,,,0
Microsoft.AspNetCore.SignalR.dll,,,,,0
System.Text.Encoding.CodePages.dll,,,,,0
System.ComponentModel.Annotations.dll,,,,,0
Microsoft.AspNetCore.Server.HttpSys.dll,,,,,0
System.Reflection.dll,,,,,0
System.Threading.Tasks.dll,,,,,0
netstandard.dll,,,,,0
System.Memory.dll,,,,,0
WindowsBase.dll,,,,,0
Microsoft.Extensions.DependencyInjection.dll,,,,,0
Microsoft.Extensions.Configuration.EnvironmentVariables.dll,,,,,0
System.IO.Compression.dll,,,,,0
Microsoft.AspNetCore.Server.IISIntegration.dll,,,,,0
System.Collections.Specialized.dll,,,,,0
System.Transactions.dll,,,,,0
System.IO.FileSystem.Watcher.dll,,,,,0
Microsoft.AspNetCore.Components.Server.dll,,,,,0
Microsoft.AspNetCore.Authentication.Abstractions.dll,,,,,0
System.IO.FileSystem.AccessControl.dll,,,,,0
System.Security.Claims.dll,,,,,0
System.Threading.Timer.dll,,,,,0
Microsoft.AspNetCore.Localization.dll,,,,,0
System.Text.Json.dll,,,,,0
System.Security.Cryptography.Algorithms.dll,,,,,0
System.ServiceProcess.dll,,,,,0
System.Diagnostics.FileVersionInfo.dll,,,,,0
System.Net.WebClient.dll,,,,,0
Microsoft.Extensions.Configuration.dll,,,,,0
System.Collections.Immutable.dll,,,,,0
System.IO.dll,,,,,0
Microsoft.Extensions.Caching.Memory.dll,,,,,0
System.Drawing.dll,,,,,0
System.Threading.dll,,,,,0
Microsoft.Extensions.Localization.Abstractions.dll,,,,,0
System.Collections.Concurrent.dll,,,,,0
System.Security.Cryptography.Xml.dll,,,,,0
Microsoft.AspNetCore.Authentication.dll,,,,,0
System.Security.AccessControl.dll,,,,,0
System.IO.Compression.Brotli.dll,,,,,0
System.Runtime.Serialization.dll,,,,,0
Microsoft.Extensions.Identity.Stores.dll,,,,,0
Microsoft.AspNetCore.SignalR.Core.dll,,,,,0
System.IO.Compression.ZipFile.dll,,,,,0
System.ComponentModel.TypeConverter.dll,,,,,0
Microsoft.AspNetCore.Razor.dll,,,,,0
System.Text.Encoding.Extensions.dll,,,,,0
System.Data.DataSetExtensions.dll,,,,,0
System.Net.WebHeaderCollection.dll,,,,,0
Microsoft.AspNetCore.Http.Results.dll,,,,,0
System.Security.Cryptography.Encoding.dll,,,,,0
Microsoft.Extensions.Configuration.Json.dll,,,,,0
System.Threading.Channels.dll,,,,,0
System.ComponentModel.DataAnnotations.dll,,,,,0
System.Diagnostics.DiagnosticSource.dll,,,,,0
Microsoft.AspNetCore.Razor.Runtime.dll,,,,,0
System.Runtime.Handles.dll,,,,,0
Microsoft.AspNetCore.DataProtection.Extensions.dll,,,,,0
Microsoft.AspNetCore.DataProtection.Abstractions.dll,,,,,0
Microsoft.Extensions.Configuration.UserSecrets.dll,,,,,0
Microsoft.AspNetCore.Routing.dll,,,,,0
Microsoft.AspNetCore.Diagnostics.dll,,,,,0
System.Security.Cryptography.Primitives.dll,,,,,0
System.Collections.NonGeneric.dll,,,,,0
Microsoft.Win32.Registry.dll,,,,,0
Microsoft.AspNetCore.Mvc.Localization.dll,,,,,0
System.Security.Cryptography.Cng.dll,,,,,0
System.Xml.dll,,,,,0
System.Data.Common.dll,,,,,0
System.Linq.Queryable.dll,,,,,0
Microsoft.AspNetCore.Mvc.dll,,,,,0
System.Diagnostics.TextWriterTraceListener.dll,,,,,0
System.Xml.XmlSerializer.dll,,,,,0
Microsoft.AspNetCore.Server.Kestrel.dll,,,,,0
Microsoft.AspNetCore.Mvc.ViewFeatures.dll,,,,,0
System.Reflection.Emit.ILGeneration.dll,,,,,0
System.Net.Ping.dll,,,,,0
System.Xml.XPath.dll,,,,,0
System.IO.Pipes.AccessControl.dll,,,,,0
Microsoft.Extensions.Logging.Configuration.dll,,,,,0
System.Reflection.Emit.Lightweight.dll,,,,,0
Microsoft.Extensions.Diagnostics.HealthChecks.dll,,,,,0
Microsoft.AspNetCore.Http.Extensions.dll,,,,,0
Microsoft.Extensions.Logging.EventLog.dll,,,,,0
Microsoft.AspNetCore.Mvc.Core.dll,,,,,0
Microsoft.AspNetCore.Http.Features.dll,,,,,0
Microsoft.AspNetCore.WebSockets.dll,,,,,0
System.Runtime.Extensions.dll,,,,,0
Microsoft.AspNetCore.Mvc.Formatters.Json.dll,,,,,0
System.Web.HttpUtility.dll,,,,,0
Microsoft.Extensions.FileProviders.Composite.dll,,,,,0
Microsoft.AspNetCore.Mvc.Razor.dll,,,,,0
Microsoft.AspNetCore.Hosting.Abstractions.dll,,,,,0
System.Net.Security.dll,,,,,0
Microsoft.AspNetCore.Cors.dll,,,,,0
Microsoft.Extensions.Hosting.dll,,,,,0
Microsoft.Extensions.Configuration.Xml.dll,,,,,0
Microsoft.AspNetCore.Diagnostics.Abstractions.dll,,,,,0
Microsoft.Extensions.Options.DataAnnotations.dll,,,,,0
Microsoft.VisualBasic.dll,,,,,0
Microsoft.AspNetCore.Html.Abstractions.dll,,,,,0
System.Transactions.Local.dll,,,,,0
System.Text.Encoding.dll,,,,,0
System.Diagnostics.Tools.dll,,,,,0
System.IO.MemoryMappedFiles.dll,,,,,0
Microsoft.AspNetCore.Hosting.dll,,,,,0
System.IO.Compression.FileSystem.dll,,,,,0
System.Security.SecureString.dll,,,,,0
Microsoft.Extensions.Identity.Core.dll,,,,,0
System.IO.Pipes.dll,,,,,0
Microsoft.Extensions.Logging.EventSource.dll,,,,,0
System.Dynamic.Runtime.dll,,,,,0
System.Runtime.InteropServices.RuntimeInformation.dll,,,,,0
System.Net.WebSockets.Client.dll,,,,,0
Microsoft.VisualBasic.Core.dll,,,,,0
System.Diagnostics.EventLog.dll,,,,,0
Microsoft.Extensions.Logging.Console.dll,,,,,0
System.Net.Sockets.dll,,,,,0
System.Threading.Tasks.Parallel.dll,,,,,0
System.Reflection.Extensions.dll,,,,,0
Microsoft.AspNetCore.Cryptography.Internal.dll,,,,,0
Microsoft.AspNetCore.Mvc.ApiExplorer.dll,,,,,0
System.Buffers.dll,,,,,0
System.Text.RegularExpressions.dll,,,,,0
System.Linq.Parallel.dll,,,,,0
Microsoft.AspNetCore.Components.Authorization.dll,,,,,0
System.Runtime.Intrinsics.dll,,,,,0
System.Threading.Thread.dll,,,,,0
System.IO.FileSystem.dll,,,,,0
System.Web.dll,,,,,0
Microsoft.AspNetCore.Http.Connections.Common.dll,,,,,0
System.Net.Http.dll,,,,,0
System.Xml.XDocument.dll,,,,,0
System.Globalization.dll,,,,,0
System.Globalization.Calendars.dll,,,,,0
System.ComponentModel.Primitives.dll,,,,,0
Microsoft.AspNetCore.WebUtilities.dll,,,,,0
System.Runtime.Numerics.dll,,,,,0
Microsoft.AspNetCore.dll,,,,,0
System.AppContext.dll,,,,,0
Microsoft.AspNetCore.Mvc.TagHelpers.dll,,,,,0
Microsoft.AspNetCore.SignalR.Common.dll,,,,,0
System.Data.dll,,,,,0
Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll,,,,,0
System.Reflection.Metadata.dll,,,,,0
Microsoft.AspNetCore.Mvc.Cors.dll,,,,,0
System.Globalization.Extensions.dll,,,,,0
Microsoft.AspNetCore.Server.Kestrel.Core.dll,,,,,0
Microsoft.AspNetCore.Server.IIS.dll,,,,,0
Microsoft.AspNetCore.SignalR.Protocols.Json.dll,,,,,0
mscorlib.dll,,,,,0
System.Security.Cryptography.Csp.dll,,,,,0
System.Net.dll,,,,,0
Microsoft.JSInterop.dll,,,,,0
Microsoft.Extensions.Http.dll,,,,,0
System.Runtime.dll,,,,,0
System.Runtime.Serialization.Primitives.dll,,,,,0
Microsoft.Extensions.Configuration.CommandLine.dll,,,,,0
Jenson.Shared.dll,,,,,0
Jenson.Avensia.dll,,,,,0
System.Text.Json.dll,,,,,0
Microsoft.OData.Edm.dll,,,,,0
Pipelines.Sockets.Unofficial.dll,,,,,0
StructureMap.dll,,,,,0
FluentMigrator.Abstractions.dll,,,,,0
Microsoft.Extensions.Configuration.dll,,,,,0
Advanced.CMS.GroupingHeader.dll,,,,,0
Microsoft.Extensions.Caching.Memory.dll,,,,,0
AutoMapper.dll,,,https://api.nuget.org/v3-flatcontainer/automapper/index.json,,1
System.Data.SqlServerCe.dll,,,,,0
Gulla.Episerver.SqlStudio.dll,,,https://nuget.optimizely.com/package/?id=Gulla.Episerver.SqlStudio,,1
Jenson.Riskified.dll,,,,,0
System.Security.Cryptography.Xml.dll,,,,,0
FluentMigrator.Runner.Firebird.dll,,,,,0
Jenson.Dynamics.dll,,,,,0
Jenson.Migrations.dll,,,,,0
Jenson.BloomReach.dll,,,,,0
Swashbuckle.AspNetCore.SwaggerGen.dll,,,,,0
FluentMigrator.Extensions.SqlAnywhere.dll,,,,,0
System.Diagnostics.DiagnosticSource.dll,,,,,0
log4net.dll,,,https://api.nuget.org/v3-flatcontainer/log4net/index.json,,1
Avensia.Storefront.Connector.dll,,,https://nuget.optimizely.com/package/?id=Avensia.Storefront.Connector,,1
FluentMigrator.Runner.Core.dll,,,,,0
Jenson.IdentityProvider.dll,,,,,0
System.ClientModel.dll,,,,,0
Swashbuckle.AspNetCore.Swagger.dll,,,,,0
Digizuite.Sdk.Core.dll,,,https://api.nuget.org/v3-flatcontainer/digizuite.sdk.core/index.json,,1
Nito.AsyncEx.Context.dll,,,,,0
Avensia.Storefront.Connector.Opti.Views.dll,,,https://nuget.optimizely.com/package/?id=Avensia.Storefront.Connector.Opti,,1
FluentMigrator.Runner.SqlServerCe.dll,,,,,0
JetBrains.Annotations.dll,,,,,0
FluentMigrator.Runner.SQLite.dll,,,,,0
Microsoft.Dynamics.Commerce.RetailProxy.ScaleUnit.dll,,,,,0
Nest.dll,,,,,0
Razor.Templating.Core.dll,,,,,0
Microsoft.Extensions.Diagnostics.HealthChecks.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.diagnostics.healthchecks/index.json,,1
Jenson.CmsMigrations.dll,,,,,0
Elasticsearch.Net.dll,,,https://api.nuget.org/v3-flatcontainer/elastic.clients.elasticsearch/index.json,,1
Jenson.Domain.dll,,,,,0
Nito.Disposables.dll,,,https://api.nuget.org/v3-flatcontainer/nito.disposables/index.json,,1
Digizuite.Sdk.dll,,,https://api.nuget.org/v3-flatcontainer/digizuite.sdk/index.json,,1
TimeZoneConverter.dll,,,,,0
FluentMigrator.Runner.SqlAnywhere.dll,,,,,0
Microsoft.OData.Core.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.odata.core/index.json,,1
Microsoft.OpenApi.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.openapi/index.json,,1
Algolia.Search.dll,,,,,0
Digizuite.Optimizely.dll,,,https://api.nuget.org/v3-flatcontainer/digizuite.optimizely/index.json,,1
System.Security.Cryptography.Pkcs.dll,,,,,0
Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.dll,,,,,0
FluentMigrator.Runner.Hana.dll,,,,,0
Swashbuckle.AspNetCore.SwaggerUI.dll,,,,,0
MediatR.Extensions.Microsoft.DependencyInjection.dll,,,,,0
StructureMap.Microsoft.DependencyInjection.dll,,,,,0
MediatR.dll,,,,,0
Nito.AsyncEx.Tasks.dll,,,,,0
Swashbuckle.AspNetCore.Swagger.dll,,,https://api.nuget.org/v3-flatcontainer/swashbuckle.aspnetcore.swagger/index.json,,1
PictureRenderer.Optimizely.dll,,,https://nuget.optimizely.com/package/?id=PictureRenderer.Optimizely,,1
PictureRenderer.dll,,,https://github.com/ErikHen/PictureRenderer,,1
Microsoft.Extensions.Http.Polly.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.http.polly/index.json,,1
Google.Cloud.RecaptchaEnterprise.V1.dll,,,https://api.nuget.org/v3-flatcontainer/google.cloud.recaptchaenterprise.v1/index.json,,1
Google.Api.Gax.dll,,,https://api.nuget.org/v3-flatcontainer/google.api.gax/index.json,,1
Google.Api.CommonProtos.dll,,,https://api.nuget.org/v3-flatcontainer/google.api.commonprotos/index.json,,1
Microsoft.OpenApi.dll,,,https://api.nuget.org/v3-flatcontainer/microsoft.openapi/index.json,,1
Dapper.dll,,,https://api.nuget.org/v3-flatcontainer/dapper/index.json,,1
Google.Apis.dll,,,https://api.nuget.org/v3-flatcontainer/google.apis/index.json,,1
Grpc.Net.Client.dll,,,https://api.nuget.org/v3-flatcontainer/grpc.net.client/index.json,,1
Geta.NotFoundHandler.dll,,,https://github.com/Geta/geta-notfoundhandler,,1
Geta.NotFoundHandler.Optimizely.dll,,,https://nuget.optimizely.com/package/?id=Geta.NotFoundHandler.Optimizely,,1
MailChimp.Net.dll,,,https://api.nuget.org/v3-flatcontainer/grpc.net.client/index.json,,1
Polly.Contrib.WaitAndRetry.dll,,,,,0
StackifyLib.dll,,,https://github.com/stackify/stackify-api-dotnet,,1
Polly.Extensions.Http.dll,,,,,0
StackifyLib.AspNetCore.dll,,,,,0
Polly.Contrib.WaitAndRetry.dll,,,,,0
OpenIddict.Core.dll,,,https://github.com/openiddict/openiddict-core,,1
OpenIddict.EntityFrameworkCore.Models.dll,,,,,0
OpenIddict.EntityFrameworkCore.dll,,,,,0
Nito.Collections.Deque.dll,,,https://api.nuget.org/v3-flatcontainer/nito.collections.deque/index.json,,1
DbLocalizationProvider.Storage.SqlServer.dll,,,,,0
OpenIddict.Validation.ServerIntegration.dll,,,,,0
Serilog.Sinks.File.dll,,,,,0
Serilog.Formatting.Compact.dll,,,,,0
Schumacher.Tamnar.ERP.dll,,,,,0
Schumacher.Optimizely.Logging.dll,,,,,0
Schumacher.Core.dll,,,,,0
Schumacher.Optimizely.Web.dll,,,,,0
Schumacher.Optimizely.Campaign.dll,,,,,0
Serilog.dll,,,https://api.nuget.org/v3-flatcontainer/serilog/index.json,,1
Schumacher.Optimizely.Tracking.dll,,,,,0
Schumacher.Optimizely.Core.dll,,,,,0
Schumacher.Website.dll,,,,,0
Serilog.Sinks.Debug.dll,,,,,0
OpenIddict.Server.dll,,,,,0
OpenIddict.Validation.dll,,,,,0
OpenIddict.Validation.SystemNetHttp.dll,,,,,0
OpenIddict.Server.DataProtection.dll,,,,,0
OpenIddict.Server.AspNetCore.dll,,,,,0
OpenIddict.Validation.AspNetCore.dll,,,,,0
OpenIddict.Validation.DataProtection.dll,,,,,0
Mapster.Core.dll,,,https://api.nuget.org/v3-flatcontainer/mapster.core/index.json,,1
OpenIddict.Abstractions.dll,,,,,0
Nito.Cancellation.dll,,,,,0
Serilog.Sinks.Console.dll,,,,,0
Nito.AsyncEx.Coordination.dll,,,,,0
Flurl.dll,,,https://api.nuget.org/v3-flatcontainer/flurl/index.json,,1
Flurl.Http.dll,,,,,0
Autofac.dll,,,https://api.nuget.org/v3-flatcontainer/autofac/index.json,,1
Scrutor.dll,,,https://github.com/khellang/Scrutor,,1
DynamicExpresso.Core.dll,,,https://api.nuget.org/v3-flatcontainer/dynamicexpresso.core/index.json,,1
DbLocalizationProvider.AdminUI.EPiServer.dll,,,,,0
DbLocalizationProvider.EPiServer.dll,,,,,0
DbLocalizationProvider.AspNetCore.dll,,,,,0
DbLocalizationProvider.AdminUI.AspNetCore.dll,,,,,0
DbLocalizationProvider.AdminUI.Models.dll,,,,,0
DbLocalizationProvider.dll,,,https://api.nuget.org/v3-flatcontainer/localizationprovider.aspnetcore/index.json,,1
FluentValidation.DependencyInjectionExtensions.dll,,,,,0
FluentValidation.AspNetCore.dll,,,https://api.nuget.org/v3-flatcontainer/fluentvalidation/index.json,,1
FluentResults.dll,,,,,0
DbLocalizationProvider.Abstractions.dll,,,,,0
EPiServer.Personalization.MaxMindGeolocation.dll,,,,,0
FluentValidation.dll,,,,,0
EPiServer.OpenIDConnect.dll,,,,,0
Nito.AsyncEx.Oop.dll,,,,,0
EPiServer.OpenIDConnect.UI.dll,,,,,0
Geta.Optimizely.GeolocationTools.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Personalization.MaxMindGeolocation,,1
Nito.AsyncEx.Interop.WaitHandles.dll,,,,,0
Serilog.Settings.Configuration.dll,,,,,0
Serilog.Extensions.Logging.dll,,,,,0
Serilog.Extensions.Hosting.dll,,,,,0
EPiServer.ServiceApi.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.ServiceApi,,1
Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll,,,,,0
EPiServer.ServiceApi.Commerce.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.ServiceApi.Commerce,,1
MaxMind.Db.dll,,,https://api.nuget.org/v3-flatcontainer/maxmind.db/index.json,,1
MaxMind.GeoIP2.dll,,,https://api.nuget.org/v3-flatcontainer/maxmind.geoip2/index.json,,1
Serilog.AspNetCore.dll,,,,,0
StronglyTypedIds.Attributes.dll,,,,,0
Mapster.dll,,,,,0
Wangkanai.Runtime.dll,,,,,0
AspNetCoreRateLimit.dll,,,,,0
Geta.NotFoundHandler.Admin.dll,,,https://github.com/Geta/geta-notfoundhandler,,1
Geta.NotFoundHandler.Optimizely.Commerce.dll,,,,,0
Geta.Optimizely.GeolocationTools.Commerce.dll,,,,,0
Wangkanai.Webserver.dll,,,,,0
Bia.Countries.dll,,,,,0
Avensia.Nitro5.Esales.ConnectorV2.dll,,,,,1
Avensia.Nitro5.inRiver.Core.dll,,,,,1
Avensia.Nitro5.inRiver.Connector.dll,,,,,1
Avensia.Nitro5.Scope.Mvc.dll,,,,,1
Avensia.Nitro5.Redirector.dll,,,,,1
KameleoonClient.dll,,,https://github.com/Kameleoon/client-js,,1
Irony.dll,,,https://github.com/IronyProject/Irony,,1
ExcelDataReader.dll,,,https://api.nuget.org/v3-flatcontainer/exceldatareader/index.json,,1
Avensia.Nitro5.Esales.IndexBuilder.dll,,,,,1
Nancy.dll,,,https://api.nuget.org/v3-flatcontainer/nancy/index.json,,1
Serilog.Enrichers.Environment.dll,,,,,0
SendGrid.Extensions.DependencyInjection.dll,,,,,0
Avensia.Payments.Aera.dll,,,,,1
ExcelNumberFormat.dll,,,,,0
Consignor.dll,,,,,0
Avensia.Nitro5.SiteInfra.dll,,,,,1
Avensia.Common.dll,,,,,1
YotpoIntegration.dll,,,,,1
EPPlus.dll,,,https://api.nuget.org/v3-flatcontainer/epplus/index.json,,1
Avensia.Shop.dll,,,,,1
FastMember.dll,,,,,0
Serilog.Enrichers.Thread.dll,,,,,0
EvtSource.dll,,,https://github.com/3ventic/EvtSource,,1
Serilog.Sinks.Raygun.dll,,,,,0
Mindscape.Raygun4Net.NetCore.dll,,,https://github.com/MindscapeHQ/raygun4net,,1
Mindscape.Raygun4Net.AspNetCore.dll,,,,,0
Porterbuddy.dll,,,,,0
Mindscape.Raygun4Net.NetCore.Common.dll,,,,,0
Avensia.Nitro5.Jobs.dll,,,,,1
Avensia.Nitro5.Facebook.ConversionsApi.dll,,,,,1
Avensia.Nitro5.Scope.dll,,,,,1
Avensia.Nitro5.SqlAdmin.dll,,,,,1
Avensia.Nitro5.Payments.TestPayment.dll,,,,,1
Auth0.AuthenticationApi.dll,,,,,0
Auth0.Core.dll,,,https://github.com/auth0/auth0.net,,1
ClosedXML.dll,,,,,0
Microsoft.Extensions.PlatformAbstractions.dll,,,,,0
Quartz.Extensions.Hosting.dll,,,https://api.nuget.org/v3-flatcontainer/quartz.extensions.hosting/index.json,,1
Quartz.Extensions.DependencyInjection.dll,,,,,0
Quartz.AspNetCore.dll,,,https://api.nuget.org/v3-flatcontainer/quartz.aspnetcore/index.json,,1
Quartz.dll,,,https://api.nuget.org/v3-flatcontainer/quartz/index.json,,1
Avensia.Nitro5.Esales.ConfigGeneration.dll,,,,,1
EPiServer.Cms.AddOns.Blocks.Component.dll,,,https://nuget.optimizely.com/package/?id=EPiServer.Cms.AddOns.Blocks,,1
EPiServer.Cms.AddOns.Blocks.dll,,,,,0
PhoneNumbers.dll,,,https://github.com/twcclegg/libphonenumber-csharp,,1
FakeItEasy.dll,,,https://github.com/FakeItEasy/FakeItEasy,,1
Avensia.Nitro5.Esales.DebugTools.dll,,,,,1
Avensia.Nitro5.Checkout.dll,,,,,1
Avensia.Nitro5.VirtualDiscounts.dll,,,,,1
